route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
18208,3,10763841,Balboa Park,0,9802,198803,1,0
18208,3,10763843,Balboa Park,0,9807,198803,1,0
18208,3,10763846,Balboa Park,0,9811,198803,1,0
18208,3,10763849,Balboa Park,0,9810,198803,1,0
18208,3,10763854,Balboa Park,0,9801,198803,1,0
18208,3,10763897,Balboa Park,0,9809,198803,1,0
18208,3,10763898,Balboa Park,0,9804,198803,1,0
18208,3,10763899,Balboa Park,0,9805,198803,1,0
18208,3,10763900,Balboa Park,0,9806,198803,1,0
18208,3,10763901,Balboa Park,0,9808,198803,1,0
18208,3,10763902,Balboa Park,0,9812,198803,1,0
18208,3,10763903,Balboa Park,0,9803,198803,1,0
18208,2,10763687,Balboa Park,0,9802,198803,1,0
18208,2,10763689,Balboa Park,0,9807,198803,1,0
18208,2,10763692,Balboa Park,0,9811,198803,1,0
18208,2,10763695,Balboa Park,0,9810,198803,1,0
18208,2,10763700,Balboa Park,0,9801,198803,1,0
18208,2,10763743,Balboa Park,0,9809,198803,1,0
18208,2,10763744,Balboa Park,0,9804,198803,1,0
18208,2,10763745,Balboa Park,0,9805,198803,1,0
18208,2,10763746,Balboa Park,0,9806,198803,1,0
18208,2,10763747,Balboa Park,0,9808,198803,1,0
18208,2,10763748,Balboa Park,0,9812,198803,1,0
18208,2,10763749,Balboa Park,0,9803,198803,1,0
18208,1,10763531,Balboa Park,0,9808,198803,1,0
18208,1,10763532,Balboa Park,0,9812,198803,1,0
18208,1,10763533,Balboa Park,0,9803,198803,1,0
18208,1,10763548,Balboa Park,0,9802,198803,1,0
18208,1,10763550,Balboa Park,0,9807,198803,1,0
18208,1,10763553,Balboa Park,0,9811,198803,1,0
18208,1,10763556,Balboa Park,0,9810,198803,1,0
18208,1,10763561,Balboa Park,0,9801,198803,1,0
18208,1,10763604,Balboa Park,0,9809,198803,1,0
18208,1,10763605,Balboa Park,0,9804,198803,1,0
18208,1,10763606,Balboa Park,0,9805,198803,1,0
18208,1,10763607,Balboa Park,0,9806,198803,1,0
18208,3,10763839,Castro,0,9803,198799,1,0
18208,3,10763840,Castro,0,9812,198799,1,0
18208,3,10763842,Castro,0,9808,198799,1,0
18208,3,10763844,Castro,0,9806,198799,1,0
18208,3,10763845,Castro,0,9805,198799,1,0
18208,3,10763847,Castro,0,9804,198799,1,0
18208,3,10763848,Castro,0,9809,198799,1,0
18208,3,10763850,Castro,0,9803,198799,1,0
18208,3,10763851,Castro,0,9812,198799,1,0
18208,3,10763852,Castro,0,9802,198799,1,0
18208,3,10763853,Castro,0,9808,198799,1,0
18208,3,10763855,Castro,0,9807,198799,1,0
18208,3,10763856,Castro,0,9806,198799,1,0
18208,3,10763857,Castro,0,9805,198799,1,0
18208,3,10763858,Castro,0,9811,198799,1,0
18208,3,10763859,Castro,0,9804,198799,1,0
18208,3,10763860,Castro,0,9809,198799,1,0
18208,3,10763861,Castro,0,9810,198799,1,0
18208,3,10763862,Castro,0,9803,198799,1,0
18208,3,10763863,Castro,0,9812,198799,1,0
18208,3,10763864,Castro,0,9802,198799,1,0
18208,3,10763865,Castro,0,9808,198799,1,0
18208,3,10763866,Castro,0,9801,198799,1,0
18208,3,10763867,Castro,0,9807,198799,1,0
18208,3,10763868,Castro,0,9806,198799,1,0
18208,3,10763869,Castro,0,9805,198799,1,0
18208,3,10763870,Castro,0,9811,198799,1,0
18208,3,10763871,Castro,0,9804,198799,1,0
18208,3,10763872,Castro,0,9809,198799,1,0
18208,3,10763873,Castro,0,9810,198799,1,0
18208,3,10763874,Castro,0,9803,198799,1,0
18208,3,10763875,Castro,0,9802,198799,1,0
18208,3,10763876,Castro,0,9808,198799,1,0
18208,3,10763877,Castro,0,9801,198799,1,0
18208,3,10763878,Castro,0,9807,198799,1,0
18208,3,10763879,Castro,0,9806,198799,1,0
18208,3,10763880,Castro,0,9801,198799,1,0
18208,3,10763881,Castro,0,9802,198799,1,0
18208,3,10763882,Castro,0,9803,198799,1,0
18208,3,10763883,Castro,0,9809,198799,1,0
18208,3,10763884,Castro,0,9804,198799,1,0
18208,3,10763885,Castro,0,9805,198799,1,0
18208,3,10763886,Castro,0,9806,198799,1,0
18208,3,10763887,Castro,0,9807,198799,1,0
18208,3,10763888,Castro,0,9801,198799,1,0
18208,3,10763889,Castro,0,9808,198799,1,0
18208,3,10763890,Castro,0,9802,198799,1,0
18208,3,10763891,Castro,0,9803,198799,1,0
18208,3,10763892,Castro,0,9810,198799,1,0
18208,3,10763893,Castro,0,9809,198799,1,0
18208,3,10763894,Castro,0,9804,198799,1,0
18208,3,10763895,Castro,0,9811,198799,1,0
18208,3,10763896,Castro,0,9805,198799,1,0
18208,2,10763685,Castro,0,9803,198799,1,0
18208,2,10763686,Castro,0,9812,198799,1,0
18208,2,10763688,Castro,0,9808,198799,1,0
18208,2,10763690,Castro,0,9806,198799,1,0
18208,2,10763691,Castro,0,9805,198799,1,0
18208,2,10763693,Castro,0,9804,198799,1,0
18208,2,10763694,Castro,0,9809,198799,1,0
18208,2,10763696,Castro,0,9803,198799,1,0
18208,2,10763697,Castro,0,9812,198799,1,0
18208,2,10763698,Castro,0,9802,198799,1,0
18208,2,10763699,Castro,0,9808,198799,1,0
18208,2,10763701,Castro,0,9807,198799,1,0
18208,2,10763702,Castro,0,9806,198799,1,0
18208,2,10763703,Castro,0,9805,198799,1,0
18208,2,10763704,Castro,0,9811,198799,1,0
18208,2,10763705,Castro,0,9804,198799,1,0
18208,2,10763706,Castro,0,9809,198799,1,0
18208,2,10763707,Castro,0,9810,198799,1,0
18208,2,10763708,Castro,0,9803,198799,1,0
18208,2,10763709,Castro,0,9812,198799,1,0
18208,2,10763710,Castro,0,9802,198799,1,0
18208,2,10763711,Castro,0,9808,198799,1,0
18208,2,10763712,Castro,0,9801,198799,1,0
18208,2,10763713,Castro,0,9807,198799,1,0
18208,2,10763714,Castro,0,9806,198799,1,0
18208,2,10763715,Castro,0,9805,198799,1,0
18208,2,10763716,Castro,0,9811,198799,1,0
18208,2,10763717,Castro,0,9804,198799,1,0
18208,2,10763718,Castro,0,9809,198799,1,0
18208,2,10763719,Castro,0,9810,198799,1,0
18208,2,10763720,Castro,0,9803,198799,1,0
18208,2,10763721,Castro,0,9802,198799,1,0
18208,2,10763722,Castro,0,9808,198799,1,0
18208,2,10763723,Castro,0,9801,198799,1,0
18208,2,10763724,Castro,0,9807,198799,1,0
18208,2,10763725,Castro,0,9806,198799,1,0
18208,2,10763726,Castro,0,9801,198799,1,0
18208,2,10763727,Castro,0,9802,198799,1,0
18208,2,10763728,Castro,0,9803,198799,1,0
18208,2,10763729,Castro,0,9809,198799,1,0
18208,2,10763730,Castro,0,9804,198799,1,0
18208,2,10763731,Castro,0,9805,198799,1,0
18208,2,10763732,Castro,0,9806,198799,1,0
18208,2,10763733,Castro,0,9807,198799,1,0
18208,2,10763734,Castro,0,9801,198799,1,0
18208,2,10763735,Castro,0,9808,198799,1,0
18208,2,10763736,Castro,0,9802,198799,1,0
18208,2,10763737,Castro,0,9803,198799,1,0
18208,2,10763738,Castro,0,9810,198799,1,0
18208,2,10763739,Castro,0,9809,198799,1,0
18208,2,10763740,Castro,0,9804,198799,1,0
18208,2,10763741,Castro,0,9811,198799,1,0
18208,2,10763742,Castro,0,9805,198799,1,0
18208,1,10763546,Castro,0,9803,198799,1,0
18208,1,10763547,Castro,0,9812,198799,1,0
18208,1,10763549,Castro,0,9808,198799,1,0
18208,1,10763551,Castro,0,9806,198799,1,0
18208,1,10763552,Castro,0,9805,198799,1,0
18208,1,10763554,Castro,0,9804,198799,1,0
18208,1,10763555,Castro,0,9809,198799,1,0
18208,1,10763557,Castro,0,9803,198799,1,0
18208,1,10763558,Castro,0,9812,198799,1,0
18208,1,10763559,Castro,0,9802,198799,1,0
18208,1,10763560,Castro,0,9808,198799,1,0
18208,1,10763562,Castro,0,9807,198799,1,0
18208,1,10763563,Castro,0,9806,198799,1,0
18208,1,10763564,Castro,0,9805,198799,1,0
18208,1,10763565,Castro,0,9811,198799,1,0
18208,1,10763566,Castro,0,9804,198799,1,0
18208,1,10763567,Castro,0,9809,198799,1,0
18208,1,10763568,Castro,0,9810,198799,1,0
18208,1,10763569,Castro,0,9803,198799,1,0
18208,1,10763570,Castro,0,9812,198799,1,0
18208,1,10763571,Castro,0,9802,198799,1,0
18208,1,10763572,Castro,0,9808,198799,1,0
18208,1,10763573,Castro,0,9801,198799,1,0
18208,1,10763574,Castro,0,9807,198799,1,0
18208,1,10763575,Castro,0,9806,198799,1,0
18208,1,10763576,Castro,0,9805,198799,1,0
18208,1,10763577,Castro,0,9811,198799,1,0
18208,1,10763578,Castro,0,9804,198799,1,0
18208,1,10763579,Castro,0,9809,198799,1,0
18208,1,10763580,Castro,0,9810,198799,1,0
18208,1,10763581,Castro,0,9803,198799,1,0
18208,1,10763582,Castro,0,9802,198799,1,0
18208,1,10763583,Castro,0,9808,198799,1,0
18208,1,10763584,Castro,0,9801,198799,1,0
18208,1,10763585,Castro,0,9807,198799,1,0
18208,1,10763586,Castro,0,9806,198799,1,0
18208,1,10763587,Castro,0,9801,198799,1,0
18208,1,10763588,Castro,0,9802,198799,1,0
18208,1,10763589,Castro,0,9803,198799,1,0
18208,1,10763590,Castro,0,9809,198799,1,0
18208,1,10763591,Castro,0,9804,198799,1,0
18208,1,10763592,Castro,0,9805,198799,1,0
18208,1,10763593,Castro,0,9806,198799,1,0
18208,1,10763594,Castro,0,9807,198799,1,0
18208,1,10763595,Castro,0,9801,198799,1,0
18208,1,10763596,Castro,0,9808,198799,1,0
18208,1,10763597,Castro,0,9802,198799,1,0
18208,1,10763598,Castro,0,9803,198799,1,0
18208,1,10763599,Castro,0,9810,198799,1,0
18208,1,10763600,Castro,0,9809,198799,1,0
18208,1,10763601,Castro,0,9804,198799,1,0
18208,1,10763602,Castro,0,9811,198799,1,0
18208,1,10763603,Castro,0,9805,198799,1,0
18208,3,10763916,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763917,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763918,Fisherman's Wharf,1,9811,198805,1,0
18208,3,10763919,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763920,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763921,Fisherman's Wharf,1,9810,198805,1,0
18208,3,10763922,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763923,Fisherman's Wharf,1,9812,198805,1,0
18208,3,10763924,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763925,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763926,Fisherman's Wharf,1,9801,198805,1,0
18208,3,10763927,Fisherman's Wharf,1,9807,198805,1,0
18208,3,10763928,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763929,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763930,Fisherman's Wharf,1,9811,198805,1,0
18208,3,10763931,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763932,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763933,Fisherman's Wharf,1,9810,198805,1,0
18208,3,10763934,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763935,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763936,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763937,Fisherman's Wharf,1,9801,198805,1,0
18208,3,10763938,Fisherman's Wharf,1,9807,198805,1,0
18208,3,10763939,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763940,Fisherman's Wharf,1,9801,198805,1,0
18208,3,10763941,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763942,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763943,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763944,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763945,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763946,Fisherman's Wharf,1,9807,198805,1,0
18208,3,10763947,Fisherman's Wharf,1,9801,198805,1,0
18208,3,10763948,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763949,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763950,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763951,Fisherman's Wharf,1,9810,198805,1,0
18208,3,10763952,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763953,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763954,Fisherman's Wharf,1,9811,198805,1,0
18208,3,10763955,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763956,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763957,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763958,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763959,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763960,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763961,Fisherman's Wharf,1,9812,198805,1,0
18208,3,10763962,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763974,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763976,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763977,Fisherman's Wharf,1,9812,198805,1,0
18208,3,10763978,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763979,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763980,Fisherman's Wharf,1,9807,198805,1,0
18208,3,10763981,Fisherman's Wharf,1,9806,198805,1,0
18208,3,10763982,Fisherman's Wharf,1,9805,198805,1,0
18208,3,10763983,Fisherman's Wharf,1,9811,198805,1,0
18208,3,10763984,Fisherman's Wharf,1,9804,198805,1,0
18208,3,10763985,Fisherman's Wharf,1,9809,198805,1,0
18208,3,10763986,Fisherman's Wharf,1,9810,198805,1,0
18208,3,10763987,Fisherman's Wharf,1,9803,198805,1,0
18208,3,10763988,Fisherman's Wharf,1,9812,198805,1,0
18208,3,10763989,Fisherman's Wharf,1,9802,198805,1,0
18208,3,10763990,Fisherman's Wharf,1,9808,198805,1,0
18208,3,10763991,Fisherman's Wharf,1,9801,198805,1,0
18208,3,10763992,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763762,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763764,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763765,Fisherman's Wharf,1,9812,198805,1,0
18208,2,10763766,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763767,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763768,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763769,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763770,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763771,Fisherman's Wharf,1,9811,198805,1,0
18208,2,10763772,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763773,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763774,Fisherman's Wharf,1,9810,198805,1,0
18208,2,10763775,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763776,Fisherman's Wharf,1,9812,198805,1,0
18208,2,10763777,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763778,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763779,Fisherman's Wharf,1,9801,198805,1,0
18208,2,10763780,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763781,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763782,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763783,Fisherman's Wharf,1,9811,198805,1,0
18208,2,10763784,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763785,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763786,Fisherman's Wharf,1,9810,198805,1,0
18208,2,10763787,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763788,Fisherman's Wharf,1,9812,198805,1,0
18208,2,10763789,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763790,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763791,Fisherman's Wharf,1,9801,198805,1,0
18208,2,10763792,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763793,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763794,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763795,Fisherman's Wharf,1,9811,198805,1,0
18208,2,10763796,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763797,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763798,Fisherman's Wharf,1,9810,198805,1,0
18208,2,10763799,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763800,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763801,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763802,Fisherman's Wharf,1,9801,198805,1,0
18208,2,10763803,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763804,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763805,Fisherman's Wharf,1,9801,198805,1,0
18208,2,10763806,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763807,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763808,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763809,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763810,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763811,Fisherman's Wharf,1,9807,198805,1,0
18208,2,10763812,Fisherman's Wharf,1,9801,198805,1,0
18208,2,10763813,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763814,Fisherman's Wharf,1,9802,198805,1,0
18208,2,10763815,Fisherman's Wharf,1,9803,198805,1,0
18208,2,10763816,Fisherman's Wharf,1,9810,198805,1,0
18208,2,10763817,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763818,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763819,Fisherman's Wharf,1,9811,198805,1,0
18208,2,10763820,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763821,Fisherman's Wharf,1,9809,198805,1,0
18208,2,10763822,Fisherman's Wharf,1,9804,198805,1,0
18208,2,10763823,Fisherman's Wharf,1,9805,198805,1,0
18208,2,10763824,Fisherman's Wharf,1,9806,198805,1,0
18208,2,10763825,Fisherman's Wharf,1,9808,198805,1,0
18208,2,10763826,Fisherman's Wharf,1,9812,198805,1,0
18208,2,10763827,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763608,Fisherman's Wharf,1,9807,198805,1,0
18208,1,10763609,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763610,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763611,Fisherman's Wharf,1,9811,198805,1,0
18208,1,10763612,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763613,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763614,Fisherman's Wharf,1,9810,198805,1,0
18208,1,10763615,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763616,Fisherman's Wharf,1,9812,198805,1,0
18208,1,10763617,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763618,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763619,Fisherman's Wharf,1,9801,198805,1,0
18208,1,10763620,Fisherman's Wharf,1,9807,198805,1,0
18208,1,10763621,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763622,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763623,Fisherman's Wharf,1,9811,198805,1,0
18208,1,10763624,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763625,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763626,Fisherman's Wharf,1,9810,198805,1,0
18208,1,10763627,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763628,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763629,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763630,Fisherman's Wharf,1,9801,198805,1,0
18208,1,10763631,Fisherman's Wharf,1,9807,198805,1,0
18208,1,10763632,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763633,Fisherman's Wharf,1,9801,198805,1,0
18208,1,10763634,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763635,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763636,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763637,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763638,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763639,Fisherman's Wharf,1,9807,198805,1,0
18208,1,10763640,Fisherman's Wharf,1,9801,198805,1,0
18208,1,10763641,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763642,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763643,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763644,Fisherman's Wharf,1,9810,198805,1,0
18208,1,10763645,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763646,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763647,Fisherman's Wharf,1,9811,198805,1,0
18208,1,10763648,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763649,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763650,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763651,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763652,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763653,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763654,Fisherman's Wharf,1,9812,198805,1,0
18208,1,10763655,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763667,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763669,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763670,Fisherman's Wharf,1,9812,198805,1,0
18208,1,10763671,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763672,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763673,Fisherman's Wharf,1,9807,198805,1,0
18208,1,10763674,Fisherman's Wharf,1,9806,198805,1,0
18208,1,10763675,Fisherman's Wharf,1,9805,198805,1,0
18208,1,10763676,Fisherman's Wharf,1,9811,198805,1,0
18208,1,10763677,Fisherman's Wharf,1,9804,198805,1,0
18208,1,10763678,Fisherman's Wharf,1,9809,198805,1,0
18208,1,10763679,Fisherman's Wharf,1,9810,198805,1,0
18208,1,10763680,Fisherman's Wharf,1,9803,198805,1,0
18208,1,10763681,Fisherman's Wharf,1,9812,198805,1,0
18208,1,10763682,Fisherman's Wharf,1,9802,198805,1,0
18208,1,10763683,Fisherman's Wharf,1,9808,198805,1,0
18208,1,10763684,Fisherman's Wharf,1,9801,198805,1,0
18210,3,10764796,Balboa Park,0,9303,198819,1,0
18210,3,10764797,Balboa Park,0,9302,198819,1,0
18210,3,10764798,Balboa Park,0,9301,198819,1,0
18210,3,10764799,Balboa Park,0,9307,198819,1,0
18210,3,10764800,Balboa Park,0,9306,198819,1,0
18210,3,10764801,Balboa Park,0,9303,198819,1,0
18210,3,10764802,Balboa Park,0,9302,198819,1,0
18210,3,10764803,Balboa Park,0,9301,198819,1,0
18210,3,10764804,Balboa Park,0,9307,198819,1,0
18210,3,10764805,Balboa Park,0,9306,198819,1,0
18210,3,10764806,Balboa Park,0,9303,198819,1,0
18210,3,10764807,Balboa Park,0,9302,198819,1,0
18210,3,10764808,Balboa Park,0,9301,198819,1,0
18210,3,10764809,Balboa Park,0,9305,198819,1,0
18210,3,10764810,Balboa Park,0,9307,198819,1,0
18210,3,10764811,Balboa Park,0,9304,198819,1,0
18210,3,10764812,Balboa Park,0,9306,198819,1,0
18210,3,10764813,Balboa Park,0,9303,198819,1,0
18210,3,10764814,Balboa Park,0,9302,198819,1,0
18210,3,10764815,Balboa Park,0,9301,198819,1,0
18210,3,10764816,Balboa Park,0,9305,198819,1,0
18210,3,10764817,Balboa Park,0,9307,198819,1,0
18210,3,10764818,Balboa Park,0,9304,198819,1,0
18210,3,10764819,Balboa Park,0,9306,198819,1,0
18210,3,10764820,Balboa Park,0,9303,198819,1,0
18210,3,10764821,Balboa Park,0,9302,198819,1,0
18210,3,10764822,Balboa Park,0,9301,198819,1,0
18210,3,10764823,Balboa Park,0,9305,198819,1,0
18210,3,10764824,Balboa Park,0,9307,198819,1,0
18210,3,10764825,Balboa Park,0,9304,198819,1,0
18210,3,10764826,Balboa Park,0,9306,198819,1,0
18210,3,10764827,Balboa Park,0,9303,198819,1,0
18210,3,10764828,Balboa Park,0,9302,198819,1,0
18210,3,10764829,Balboa Park,0,9301,198819,1,0
18210,3,10764830,Balboa Park,0,9305,198819,1,0
18210,3,10764831,Balboa Park,0,9307,198819,1,0
18210,3,10764832,Balboa Park,0,9304,198819,1,0
18210,3,10764833,Balboa Park,0,9306,198819,1,0
18210,3,10764834,Balboa Park,0,9303,198819,1,0
18210,3,10764835,Balboa Park,0,9302,198819,1,0
18210,3,10764836,Balboa Park,0,9301,198819,1,0
18210,3,10764837,Balboa Park,0,9305,198819,1,0
18210,3,10764838,Balboa Park,0,9307,198819,1,0
18210,3,10764839,Balboa Park,0,9304,198819,1,0
18210,3,10764840,Balboa Park,0,9306,198819,1,0
18210,3,10764841,Balboa Park,0,9303,198819,1,0
18210,3,10764842,Balboa Park,0,9302,198819,1,0
18210,3,10764843,Balboa Park,0,9301,198819,1,0
18210,3,10764844,Balboa Park,0,9305,198819,1,0
18210,3,10764845,Balboa Park,0,9307,198819,1,0
18210,3,10764846,Balboa Park,0,9304,198819,1,0
18210,3,10764847,Balboa Park,0,9306,198819,1,0
18210,3,10764848,Balboa Park,0,9303,198819,1,0
18210,3,10764849,Balboa Park,0,9302,198819,1,0
18210,3,10764850,Balboa Park,0,9301,198819,1,0
18210,3,10764851,Balboa Park,0,9305,198819,1,0
18210,3,10764852,Balboa Park,0,9305,198819,1,0
18210,3,10764853,Balboa Park,0,9304,198819,1,0
18210,3,10764864,Balboa Park,0,9302,198819,1,0
18210,3,10764865,Balboa Park,0,9301,198819,1,0
18210,3,10764866,Balboa Park,0,9303,198819,1,0
18210,3,10764867,Balboa Park,0,9306,198819,1,0
18210,2,10764643,Balboa Park,0,9303,198819,1,0
18210,2,10764644,Balboa Park,0,9302,198819,1,0
18210,2,10764645,Balboa Park,0,9301,198819,1,0
18210,2,10764646,Balboa Park,0,9307,198819,1,0
18210,2,10764647,Balboa Park,0,9306,198819,1,0
18210,2,10764648,Balboa Park,0,9303,198819,1,0
18210,2,10764649,Balboa Park,0,9302,198819,1,0
18210,2,10764650,Balboa Park,0,9301,198819,1,0
18210,2,10764651,Balboa Park,0,9307,198819,1,0
18210,2,10764652,Balboa Park,0,9306,198819,1,0
18210,2,10764653,Balboa Park,0,9303,198819,1,0
18210,2,10764654,Balboa Park,0,9302,198819,1,0
18210,2,10764655,Balboa Park,0,9301,198819,1,0
18210,2,10764656,Balboa Park,0,9305,198819,1,0
18210,2,10764657,Balboa Park,0,9307,198819,1,0
18210,2,10764658,Balboa Park,0,9304,198819,1,0
18210,2,10764659,Balboa Park,0,9306,198819,1,0
18210,2,10764660,Balboa Park,0,9303,198819,1,0
18210,2,10764661,Balboa Park,0,9302,198819,1,0
18210,2,10764662,Balboa Park,0,9301,198819,1,0
18210,2,10764663,Balboa Park,0,9305,198819,1,0
18210,2,10764664,Balboa Park,0,9307,198819,1,0
18210,2,10764665,Balboa Park,0,9304,198819,1,0
18210,2,10764666,Balboa Park,0,9306,198819,1,0
18210,2,10764667,Balboa Park,0,9303,198819,1,0
18210,2,10764668,Balboa Park,0,9302,198819,1,0
18210,2,10764669,Balboa Park,0,9301,198819,1,0
18210,2,10764670,Balboa Park,0,9305,198819,1,0
18210,2,10764671,Balboa Park,0,9307,198819,1,0
18210,2,10764672,Balboa Park,0,9304,198819,1,0
18210,2,10764673,Balboa Park,0,9306,198819,1,0
18210,2,10764674,Balboa Park,0,9303,198819,1,0
18210,2,10764675,Balboa Park,0,9302,198819,1,0
18210,2,10764676,Balboa Park,0,9301,198819,1,0
18210,2,10764677,Balboa Park,0,9305,198819,1,0
